sst,u10,hsig,time,latitude,longitude
271.46036,-2.3023682,,1940-03-02 12:00:00,70.0,-140.1
271.46036,-9.058376,,1940-03-03 12:00:00,70.0,-140.1
271.46036,-1.1518226,,1940-03-04 12:00:00,70.0,-140.1
271.46036,1.9044497,,1940-03-05 12:00:00,70.0,-140.1
271.46036,-3.5124002,,1940-03-06 12:00:00,70.0,-140.1
271.46036,-2.8029208,,1940-03-07 12:00:00,70.0,-140.1
271.46036,-2.6875763,,1940-03-08 12:00:00,70.0,-140.1
271.46036,-4.160216,,1940-03-09 12:00:00,70.0,-140.1
271.46036,-6.554889,,1940-03-10 12:00:00,70.0,-140.1
271.46017,-3.9614463,,1940-03-11 12:00:00,70.0,-140.1
271.46036,-2.9893584,,1940-03-12 12:00:00,70.0,-140.1
271.46036,2.5145435,,1940-03-13 12:00:00,70.0,-140.1
271.46036,4.5530257,,1940-03-14 12:00:00,70.0,-140.1
271.46036,5.7405686,,1940-03-15 12:00:00,70.0,-140.1
271.46036,-6.9640365,,1940-03-16 12:00:00,70.0,-140.1
271.46036,-4.2559743,,1940-03-17 12:00:00,70.0,-140.1
271.46036,-3.9824843,,1940-03-18 12:00:00,70.0,-140.1
271.46017,-1.4753685,,1940-03-19 12:00:00,70.0,-140.1
271.46036,-5.67203,,1940-03-20 12:00:00,70.0,-140.1
271.45953,-4.3858275,,1940-03-21 12:00:00,70.0,-140.1
271.45975,-7.490705,,1940-03-22 12:00:00,70.0,-140.1
271.45975,-9.230307,,1940-03-23 12:00:00,70.0,-140.1
271.45975,-10.807409,,1940-03-24 12:00:00,70.0,-140.1
271.45975,-10.82482,,1940-03-25 12:00:00,70.0,-140.1
271.46036,-5.90272,,1940-03-26 12:00:00,70.0,-140.1
271.46036,3.8674865,,1940-03-27 12:00:00,70.0,-140.1
271.45975,-8.16246,,1940-03-28 12:00:00,70.0,-140.1
271.45975,4.2302055,,1940-03-29 12:00:00,70.0,-140.1
271.45975,-2.8159785,,1940-03-30 12:00:00,70.0,-140.1
271.45975,-2.4996877,,1940-03-31 12:00:00,70.0,-140.1
271.45975,-1.5674992,,1940-04-01 12:00:00,70.0,-140.1
271.46017,-7.858502,,1940-04-02 12:00:00,70.0,-140.1
271.45996,5.380026,,1940-04-03 12:00:00,70.0,-140.1
271.46017,5.6448107,,1940-04-04 12:00:00,70.0,-140.1
271.46017,-9.093199,,1940-04-05 12:00:00,70.0,-140.1
271.46017,-7.5102916,,1940-04-06 12:00:00,70.0,-140.1
271.46017,-8.217594,,1940-04-07 12:00:00,70.0,-140.1
271.46017,-11.932564,,1940-04-08 12:00:00,70.0,-140.1
271.46017,-9.420372,,1940-04-09 12:00:00,70.0,-140.1
271.45996,-3.3723903,,1940-04-10 12:00:00,70.0,-140.1
271.45996,2.5573444,,1940-04-11 12:00:00,70.0,-140.1
271.46036,9.461343,,1940-04-12 12:00:00,70.0,-140.1
271.45996,1.5845313,,1940-04-13 12:00:00,70.0,-140.1
271.46036,-4.1667457,,1940-04-14 12:00:00,70.0,-140.1
271.46017,-8.15303,,1940-04-15 12:00:00,70.0,-140.1
271.46017,-10.614443,,1940-04-16 12:00:00,70.0,-140.1
271.45996,-8.844374,,1940-04-17 12:00:00,70.0,-140.1
271.45996,-9.947765,,1940-04-18 12:00:00,70.0,-140.1
271.45996,-3.306375,,1940-04-19 12:00:00,70.0,-140.1
271.45996,-5.887485,,1940-04-20 12:00:00,70.0,-140.1
271.45996,-7.968043,,1940-04-21 12:00:00,70.0,-140.1
271.45996,-9.051847,,1940-04-22 12:00:00,70.0,-140.1
271.46017,-9.391354,,1940-04-23 12:00:00,70.0,-140.1
271.46017,-8.230652,,1940-04-24 12:00:00,70.0,-140.1
271.46017,-9.743917,,1940-04-25 12:00:00,70.0,-140.1
271.46017,-10.701494,,1940-04-26 12:00:00,70.0,-140.1
271.46017,-10.661596,,1940-04-27 12:00:00,70.0,-140.1
271.46017,-0.75645876,,1940-04-28 12:00:00,70.0,-140.1
271.46036,3.406833,,1940-04-29 12:00:00,70.0,-140.1
271.46036,-5.722811,,1940-04-30 12:00:00,70.0,-140.1
271.46017,-11.723639,,1940-05-01 12:00:00,70.0,-140.1
271.46017,-11.065664,,1940-05-02 12:00:00,70.0,-140.1
271.46017,-9.312281,,1940-05-03 12:00:00,70.0,-140.1
271.45975,-5.5487056,,1940-05-04 12:00:00,70.0,-140.1
271.46036,-3.843925,,1940-05-05 12:00:00,70.0,-140.1
271.46017,-0.58307886,,1940-05-06 12:00:00,70.0,-140.1
271.46036,-5.455849,,1940-05-07 12:00:00,70.0,-140.1
271.46036,2.697354,,1940-05-08 12:00:00,70.0,-140.1
271.46017,-0.40752268,,1940-05-09 12:00:00,70.0,-140.1
271.46017,-5.343406,,1940-05-10 12:00:00,70.0,-140.1
271.46036,-5.0539565,,1940-05-11 12:00:00,70.0,-140.1
271.46036,-3.0568242,,1940-05-12 12:00:00,70.0,-140.1
271.46017,-3.327413,,1940-05-13 12:00:00,70.0,-140.1
271.46017,-5.073543,,1940-05-14 12:00:00,70.0,-140.1
271.46017,2.9048295,,1940-05-15 12:00:00,70.0,-140.1
271.46017,-7.402201,,1940-05-16 12:00:00,70.0,-140.1
271.46017,-3.02418,,1940-05-17 12:00:00,70.0,-140.1
271.46017,-1.771347,,1940-05-18 12:00:00,70.0,-140.1
271.46017,-3.3927026,,1940-05-19 12:00:00,70.0,-140.1
271.46017,-5.6553454,,1940-05-20 12:00:00,70.0,-140.1
271.46017,-9.227404,,1940-05-21 12:00:00,70.0,-140.1
271.46017,-9.358709,,1940-05-22 12:00:00,70.0,-140.1
271.46017,5.918301,,1940-05-23 12:00:00,70.0,-140.1
271.46036,2.586362,,1940-05-24 12:00:00,70.0,-140.1
271.45975,-5.1838098,,1940-05-25 12:00:00,70.0,-140.1
271.46036,-7.724296,,1940-05-26 12:00:00,70.0,-140.1
271.46017,-5.4514966,,1940-05-27 12:00:00,70.0,-140.1
271.46017,-0.0658412,,1940-05-28 12:00:00,70.0,-140.1
271.46036,-2.8827195,,1940-05-29 12:00:00,70.0,-140.1
271.46036,-9.969528,,1940-05-30 12:00:00,70.0,-140.1
271.46017,-6.348864,,1940-05-31 12:00:00,70.0,-140.1
271.46017,-7.9535346,,1940-06-01 12:00:00,70.0,-140.1
271.46017,-7.077204,,1940-06-02 12:00:00,70.0,-140.1
271.45975,-8.529533,,1940-06-03 12:00:00,70.0,-140.1
271.46017,-8.172617,,1940-06-04 12:00:00,70.0,-140.1
271.45975,-7.2520356,,1940-06-05 12:00:00,70.0,-140.1
271.4608,-6.1711316,,1940-06-06 12:00:00,70.0,-140.1
271.4608,-5.7039495,,1940-06-07 12:00:00,70.0,-140.1
271.46036,-11.087429,,1940-06-08 12:00:00,70.0,-140.1
271.46036,-10.626776,,1940-06-09 12:00:00,70.0,-140.1
271.46017,-7.5654244,,1940-06-10 12:00:00,70.0,-140.1
271.4608,-9.639454,,1940-06-11 12:00:00,70.0,-140.1
271.45996,-8.5687065,,1940-06-12 12:00:00,70.0,-140.1
271.46017,3.3807173,,1940-06-13 12:00:00,70.0,-140.1
271.45975,-1.946178,,1940-06-14 12:00:00,70.0,-140.1
271.46036,1.7499313,,1940-06-15 12:00:00,70.0,-140.1
271.46036,5.32054,,1940-06-16 12:00:00,70.0,-140.1
271.4608,7.5548906,,1940-06-17 12:00:00,70.0,-140.1
271.461,-2.4721208,,1940-06-18 12:00:00,70.0,-140.1
271.45996,-4.403238,,1940-06-19 12:00:00,70.0,-140.1
271.45996,-3.8149076,,1940-06-20 12:00:00,70.0,-140.1
271.46036,-9.333319,,1940-06-21 12:00:00,70.0,-140.1
271.46036,-9.3841,,1940-06-22 12:00:00,70.0,-140.1
271.46017,-7.9448295,,1940-06-23 12:00:00,70.0,-140.1
271.46036,-4.5650105,,1940-06-24 12:00:00,70.0,-140.1
271.45996,-4.930632,,1940-06-25 12:00:00,70.0,-140.1
271.46036,-4.0521264,,1940-06-26 12:00:00,70.0,-140.1
271.4608,2.9244163,,1940-06-27 12:00:00,70.0,-140.1
271.46017,-3.2476144,,1940-06-28 12:00:00,70.0,-140.1
271.46036,-7.9441037,,1940-06-29 12:00:00,70.0,-140.1
271.45996,-6.5258718,,1940-06-30 12:00:00,70.0,-140.1
271.46017,-8.015196,,1940-07-01 12:00:00,70.0,-140.1
271.4608,-9.331867,,1940-07-02 12:00:00,70.0,-140.1
271.4608,1.5780025,,1940-07-03 12:00:00,70.0,-140.1
271.4608,-2.9748502,,1940-07-04 12:00:00,70.0,-140.1
271.4608,-6.1529956,,1940-07-05 12:00:00,70.0,-140.1
271.4608,-8.993813,,1940-07-06 12:00:00,70.0,-140.1
271.4608,-3.6030793,,1940-07-07 12:00:00,70.0,-140.1
271.46036,1.0506086,,1940-07-08 12:00:00,70.0,-140.1
271.46036,-2.978477,,1940-07-09 12:00:00,70.0,-140.1
271.46036,-2.2864084,,1940-07-10 12:00:00,70.0,-140.1
271.46036,-3.7721066,,1940-07-11 12:00:00,70.0,-140.1
271.46036,-8.034058,,1940-07-12 12:00:00,70.0,-140.1
271.46036,-6.610022,,1940-07-13 12:00:00,70.0,-140.1
271.46036,2.8308349,,1940-07-14 12:00:00,70.0,-140.1
271.46036,0.23739195,,1940-07-15 12:00:00,70.0,-140.1
271.46036,-7.6989055,,1940-07-16 12:00:00,70.0,-140.1
271.46036,-10.928556,,1940-07-17 12:00:00,70.0,-140.1
271.4608,-9.952118,,1940-07-18 12:00:00,70.0,-140.1
271.4608,-6.367726,,1940-07-19 12:00:00,70.0,-140.1
271.46036,-4.723882,,1940-07-20 12:00:00,70.0,-140.1
271.461,-6.515715,,1940-07-21 12:00:00,70.0,-140.1
271.46017,-7.9390254,,1940-07-22 12:00:00,70.0,-140.1
271.46017,-8.367035,,1940-07-23 12:00:00,70.0,-140.1
271.461,-7.6133037,,1940-07-24 12:00:00,70.0,-140.1
271.46036,-0.7107563,,1940-07-25 12:00:00,70.0,-140.1
271.4608,3.1065013,,1940-07-26 12:00:00,70.0,-140.1
271.461,-1.8583999,,1940-07-27 12:00:00,70.0,-140.1
271.461,-2.7789817,,1940-07-28 12:00:00,70.0,-140.1
271.46017,4.555202,,1940-07-29 12:00:00,70.0,-140.1
271.461,2.4956822,,1940-07-30 12:00:00,70.0,-140.1
271.461,4.459444,,1940-07-31 12:00:00,70.0,-140.1
271.4608,-2.6106796,,1940-08-01 12:00:00,70.0,-140.1
271.46036,-2.665813,,1940-08-02 12:00:00,70.0,-140.1
271.4608,6.299882,,1940-08-03 12:00:00,70.0,-140.1
271.46017,2.597969,,1940-08-04 12:00:00,70.0,-140.1
271.46036,4.0314355,,1940-08-05 12:00:00,70.0,-140.1
271.461,4.9462137,,1940-08-06 12:00:00,70.0,-140.1
271.46036,2.563148,,1940-08-07 12:00:00,70.0,-140.1
271.46017,4.583494,,1940-08-08 12:00:00,70.0,-140.1
271.4608,2.2599146,,1940-08-09 12:00:00,70.0,-140.1
271.4608,2.4311182,,1940-08-10 12:00:00,70.0,-140.1
271.46017,-5.9077973,,1940-08-11 12:00:00,70.0,-140.1
271.4608,-4.0789676,,1940-08-12 12:00:00,70.0,-140.1
271.4608,-5.2781167,,1940-08-13 12:00:00,70.0,-140.1
271.4608,-2.996613,,1940-08-14 12:00:00,70.0,-140.1
271.4608,-1.4652123,,1940-08-15 12:00:00,70.0,-140.1
271.45953,-4.937161,,1940-08-16 12:00:00,70.0,-140.1
271.45975,-9.775835,,1940-08-17 12:00:00,70.0,-140.1
271.45975,-8.414913,,1940-08-18 12:00:00,70.0,-140.1
271.46017,-6.2110314,,1940-08-19 12:00:00,70.0,-140.1
271.46017,-6.6238055,,1940-08-20 12:00:00,70.0,-140.1
271.46017,-3.831593,,1940-08-21 12:00:00,70.0,-140.1
271.46017,-2.18122,,1940-08-22 12:00:00,70.0,-140.1
271.45975,-6.200875,,1940-08-23 12:00:00,70.0,-140.1
271.45975,-6.5048337,,1940-08-24 12:00:00,70.0,-140.1
271.45975,-0.1441884,,1940-08-25 12:00:00,70.0,-140.1
271.46017,1.48297,,1940-08-26 12:00:00,70.0,-140.1
271.46017,-3.3049245,,1940-08-27 12:00:00,70.0,-140.1
271.46017,-7.5233493,,1940-08-28 12:00:00,70.0,-140.1
271.4608,-9.372492,,1940-08-29 12:00:00,70.0,-140.1
271.4608,-6.236421,,1940-08-30 12:00:00,70.0,-140.1
271.4608,0.4397893,,1940-08-31 12:00:00,70.0,-140.1
271.461,3.3444452,,1940-09-01 12:00:00,70.0,-140.1
271.461,-3.0053182,,1940-09-02 12:00:00,70.0,-140.1
271.461,5.512781,,1940-09-03 12:00:00,70.0,-140.1
271.461,3.3110752,,1940-09-04 12:00:00,70.0,-140.1
271.4614,-0.30015802,,1940-09-05 12:00:00,70.0,-140.1
271.4614,-1.9679413,,1940-09-06 12:00:00,70.0,-140.1
271.462,-3.9759545,,1940-09-07 12:00:00,70.0,-140.1
271.462,2.6204576,,1940-09-08 12:00:00,70.0,-140.1
271.46283,3.7187715,,1940-09-09 12:00:00,70.0,-140.1
271.46283,4.2933187,,1940-09-10 12:00:00,70.0,-140.1
271.46347,2.8685577,,1940-09-11 12:00:00,70.0,-140.1
271.46387,2.8315601,,1940-09-12 12:00:00,70.0,-140.1
271.4643,-7.5204473,,1940-09-13 12:00:00,70.0,-140.1
271.4653,-3.5726113,,1940-09-14 12:00:00,70.0,-140.1
271.46634,1.2000489,,1940-09-15 12:00:00,70.0,-140.1
271.46613,3.7876883,,1940-09-16 12:00:00,70.0,-140.1
271.4653,-5.3064094,,1940-09-17 12:00:00,70.0,-140.1
271.4653,-7.836739,,1940-09-18 12:00:00,70.0,-140.1
271.46512,1.1898928,,1940-09-19 12:00:00,70.0,-140.1
271.46738,0.98314285,,1940-09-20 12:00:00,70.0,-140.1
271.47314,-2.1391444,,1940-09-21 12:00:00,70.0,-140.1
271.47787,-5.15842,,1940-09-22 12:00:00,70.0,-140.1
271.48077,-7.9361243,,1940-09-23 12:00:00,70.0,-140.1
271.48364,2.3106954,,1940-09-24 12:00:00,70.0,-140.1
271.48508,10.011951,,1940-09-25 12:00:00,70.0,-140.1
271.4853,-1.8293824,,1940-09-26 12:00:00,70.0,-140.1
271.48572,1.8703542,,1940-09-27 12:00:00,70.0,-140.1
271.48572,0.037896633,,1940-09-28 12:00:00,70.0,-140.1
271.4853,5.0129538,,1940-09-29 12:00:00,70.0,-140.1
271.48468,-1.4637613,,1940-09-30 12:00:00,70.0,-140.1
271.47006,3.6041522,,1940-10-01 12:00:00,70.0,-140.1
271.46964,0.7379446,,1940-10-02 12:00:00,70.0,-140.1
271.46924,-2.6099544,,1940-10-03 12:00:00,70.0,-140.1
271.46942,-6.4866977,,1940-10-04 12:00:00,70.0,-140.1
271.4682,-3.1750712,,1940-10-05 12:00:00,70.0,-140.1
271.4676,-10.879953,,1940-10-06 12:00:00,70.0,-140.1
271.46738,-5.395638,,1940-10-07 12:00:00,70.0,-140.1
271.46677,3.8486252,,1940-10-08 12:00:00,70.0,-140.1
271.46613,3.0905418,,1940-10-09 12:00:00,70.0,-140.1
271.46613,-9.616964,,1940-10-10 12:00:00,70.0,-140.1
271.46594,-11.020687,,1940-10-11 12:00:00,70.0,-140.1
271.4653,-8.669542,,1940-10-12 12:00:00,70.0,-140.1
271.4643,-7.569052,,1940-10-13 12:00:00,70.0,-140.1
271.46408,-13.155653,,1940-10-14 12:00:00,70.0,-140.1
271.46408,-9.365963,,1940-10-15 12:00:00,70.0,-140.1
271.46387,-9.747543,,1940-10-16 12:00:00,70.0,-140.1
271.46387,-7.3013654,,1940-10-17 12:00:00,70.0,-140.1
271.46283,-7.0394816,,1940-10-18 12:00:00,70.0,-140.1
271.4614,-10.30323,,1940-10-19 12:00:00,70.0,-140.1
271.4614,-12.753035,,1940-10-20 12:00:00,70.0,-140.1
271.461,-10.497648,,1940-10-21 12:00:00,70.0,-140.1
271.46036,-10.091402,,1940-10-22 12:00:00,70.0,-140.1
271.45996,3.8217838,,1940-10-23 12:00:00,70.0,-140.1
271.45996,-3.2780833,,1940-10-24 12:00:00,70.0,-140.1
271.45996,5.1856084,,1940-10-25 12:00:00,70.0,-140.1
271.45996,-5.5008264,,1940-10-26 12:00:00,70.0,-140.1
271.45996,-12.7806015,,1940-10-27 12:00:00,70.0,-140.1
271.45996,1.1804624,,1940-10-28 12:00:00,70.0,-140.1
271.45996,-7.7025323,,1940-10-29 12:00:00,70.0,-140.1
271.45996,-1.2250919,,1940-10-30 12:00:00,70.0,-140.1
271.45996,-2.8058228,,1940-10-31 12:00:00,70.0,-140.1
271.45996,-11.492949,,1940-11-01 12:00:00,70.0,-140.1
271.45996,-11.9608555,,1940-11-02 12:00:00,70.0,-140.1
271.45996,-9.983311,,1940-11-03 12:00:00,70.0,-140.1
271.45996,-7.6111274,,1940-11-04 12:00:00,70.0,-140.1
271.45996,-8.6840515,,1940-11-05 12:00:00,70.0,-140.1
271.45996,-13.175966,,1940-11-06 12:00:00,70.0,-140.1
271.45996,2.4100804,,1940-11-07 12:00:00,70.0,-140.1
271.45996,-2.3741865,,1940-11-08 12:00:00,70.0,-140.1
271.45996,4.2062664,,1940-11-09 12:00:00,70.0,-140.1
271.45996,-0.32554817,,1940-11-10 12:00:00,70.0,-140.1
271.45996,2.2294462,,1940-11-11 12:00:00,70.0,-140.1
271.45996,0.20039463,,1940-11-12 12:00:00,70.0,-140.1
271.45996,2.9200637,,1940-11-13 12:00:00,70.0,-140.1
271.45996,5.9407897,,1940-11-14 12:00:00,70.0,-140.1
271.45996,6.9506,,1940-11-15 12:00:00,70.0,-140.1
271.45996,6.3854837,,1940-11-16 12:00:00,70.0,-140.1
271.46017,3.5047672,,1940-11-17 12:00:00,70.0,-140.1
271.45975,-6.5244203,,1940-11-18 12:00:00,70.0,-140.1
271.45975,4.424623,,1940-11-19 12:00:00,70.0,-140.1
271.45975,-1.3375349,,1940-11-20 12:00:00,70.0,-140.1
271.45975,15.783539,,1940-11-21 12:00:00,70.0,-140.1
271.45975,-0.9088006,,1940-11-22 12:00:00,70.0,-140.1
271.45975,4.6212173,,1940-11-23 12:00:00,70.0,-140.1
271.46017,-0.5170641,,1940-11-24 12:00:00,70.0,-140.1
271.46017,-8.676071,,1940-11-25 12:00:00,70.0,-140.1
271.46017,-9.39353,,1940-11-26 12:00:00,70.0,-140.1
271.45953,-11.464657,,1940-11-27 12:00:00,70.0,-140.1
271.46017,1.435091,,1940-11-28 12:00:00,70.0,-140.1
271.46017,-0.35456562,,1940-11-29 12:00:00,70.0,-140.1
271.46017,-7.205607,,1940-11-30 12:00:00,70.0,-140.1
271.45953,-12.2611885,,1940-12-01 12:00:00,70.0,-140.1
271.45975,-13.784609,,1940-12-02 12:00:00,70.0,-140.1
271.45975,-16.180006,,1940-12-03 12:00:00,70.0,-140.1
271.45996,-16.092228,,1940-12-04 12:00:00,70.0,-140.1
271.46017,-12.466488,,1940-12-05 12:00:00,70.0,-140.1
271.45975,-10.782019,,1940-12-06 12:00:00,70.0,-140.1
271.4608,-6.032573,,1940-12-07 12:00:00,70.0,-140.1
271.45975,-4.652064,,1940-12-08 12:00:00,70.0,-140.1
271.45953,-0.58307886,,1940-12-09 12:00:00,70.0,-140.1
271.45996,-7.94628,,1940-12-10 12:00:00,70.0,-140.1
271.45975,6.3673477,,1940-12-11 12:00:00,70.0,-140.1
271.46017,10.471879,,1940-12-12 12:00:00,70.0,-140.1
271.46017,9.155933,,1940-12-13 12:00:00,70.0,-140.1
271.46036,14.994263,,1940-12-14 12:00:00,70.0,-140.1
271.46017,9.187853,,1940-12-15 12:00:00,70.0,-140.1
271.46017,9.338018,,1940-12-16 12:00:00,70.0,-140.1
271.46017,-10.550604,,1940-12-17 12:00:00,70.0,-140.1
271.46017,-4.020207,,1940-12-18 12:00:00,70.0,-140.1
271.46017,-7.020621,,1940-12-19 12:00:00,70.0,-140.1
271.46017,-13.628639,,1940-12-20 12:00:00,70.0,-140.1
271.46036,-7.417435,,1940-12-21 12:00:00,70.0,-140.1
271.46036,-14.680525,,1940-12-22 12:00:00,70.0,-140.1
271.46036,-14.051571,,1940-12-23 12:00:00,70.0,-140.1
271.461,-11.5415535,,1940-12-24 12:00:00,70.0,-140.1
271.46036,-10.3177395,,1940-12-25 12:00:00,70.0,-140.1
271.461,-10.871248,,1940-12-26 12:00:00,70.0,-140.1
271.46036,-1.3324571,,1940-12-27 12:00:00,70.0,-140.1
271.46036,3.1050506,,1940-12-28 12:00:00,70.0,-140.1
271.45996,5.165296,,1940-12-29 12:00:00,70.0,-140.1
271.45975,-3.373115,,1940-12-30 12:00:00,70.0,-140.1
271.45975,-1.653101,,1940-12-31 12:00:00,70.0,-140.1
271.46036,2.0988674,,1941-01-01 12:00:00,70.0,-140.1
271.46036,-4.633202,,1941-01-02 12:00:00,70.0,-140.1
271.46036,-6.869004,,1941-01-03 12:00:00,70.0,-140.1
271.46036,-4.2980494,,1941-01-04 12:00:00,70.0,-140.1
271.46036,-7.4740195,,1941-01-05 12:00:00,70.0,-140.1
271.46036,-7.369556,,1941-01-06 12:00:00,70.0,-140.1
271.46036,-9.497267,,1941-01-07 12:00:00,70.0,-140.1
271.46036,-13.709164,,1941-01-08 12:00:00,70.0,-140.1
271.46036,-15.237661,,1941-01-09 12:00:00,70.0,-140.1
271.46036,-10.06456,,1941-01-10 12:00:00,70.0,-140.1
271.46036,-5.57192,,1941-01-11 12:00:00,70.0,-140.1
271.46036,3.2095137,,1941-01-12 12:00:00,70.0,-140.1
271.46036,-0.49239922,,1941-01-13 12:00:00,70.0,-140.1
271.46036,-5.478338,,1941-01-14 12:00:00,70.0,-140.1
271.46036,3.6955576,,1941-01-15 12:00:00,70.0,-140.1
271.46036,6.575548,,1941-01-16 12:00:00,70.0,-140.1
271.46036,3.4336743,,1941-01-17 12:00:00,70.0,-140.1
271.46036,-0.78257465,,1941-01-18 12:00:00,70.0,-140.1
271.46036,-6.636863,,1941-01-19 12:00:00,70.0,-140.1
271.46036,-12.68557,,1941-01-20 12:00:00,70.0,-140.1
271.46036,-6.868278,,1941-01-21 12:00:00,70.0,-140.1
271.46036,-6.73117,,1941-01-22 12:00:00,70.0,-140.1
271.46036,-4.028912,,1941-01-23 12:00:00,70.0,-140.1
271.46036,10.571264,,1941-01-24 12:00:00,70.0,-140.1
271.46036,11.774767,,1941-01-25 12:00:00,70.0,-140.1
271.46036,2.4993093,,1941-01-26 12:00:00,70.0,-140.1
271.46036,-10.800154,,1941-01-27 12:00:00,70.0,-140.1
271.46036,-10.069639,,1941-01-28 12:00:00,70.0,-140.1
271.46036,-13.541586,,1941-01-29 12:00:00,70.0,-140.1
271.46036,3.5033164,,1941-01-30 12:00:00,70.0,-140.1
271.46036,-5.851214,,1941-01-31 12:00:00,70.0,-140.1
271.46036,-2.9719481,,1941-02-01 12:00:00,70.0,-140.1
271.46036,9.494713,,1941-02-02 12:00:00,70.0,-140.1
271.46036,2.7111375,,1941-02-03 12:00:00,70.0,-140.1
271.46036,3.524354,,1941-02-04 12:00:00,70.0,-140.1
271.46036,13.11973,,1941-02-05 12:00:00,70.0,-140.1
271.46036,6.3687983,,1941-02-06 12:00:00,70.0,-140.1
271.46036,-13.532881,,1941-02-07 12:00:00,70.0,-140.1
271.46036,-4.369143,,1941-02-08 12:00:00,70.0,-140.1
271.46036,7.3641005,,1941-02-09 12:00:00,70.0,-140.1
271.46036,5.3147364,,1941-02-10 12:00:00,70.0,-140.1
271.46036,-3.4238963,,1941-02-11 12:00:00,70.0,-140.1
