sst,u10,hsig,time,latitude,longitude
292.39536,0.96287143,2.0422575,1940-04-01 12:00:00,-35.0,-165.0
292.33228,-0.722049,2.070844,1940-04-02 12:00:00,-35.0,-165.0
292.26767,-5.2882867,2.9449444,1940-04-03 12:00:00,-35.0,-165.0
292.20343,0.039529875,2.692498,1940-04-04 12:00:00,-35.0,-165.0
292.13785,-7.585964,4.339774,1940-04-05 12:00:00,-35.0,-165.0
292.07147,-6.1514525,2.996212,1940-04-06 12:00:00,-35.0,-165.0
292.00513,0.6276991,1.9092569,1940-04-07 12:00:00,-35.0,-165.0
291.93973,-0.7705778,2.246389,1940-04-08 12:00:00,-35.0,-165.0
291.87433,7.431439,2.8531456,1940-04-09 12:00:00,-35.0,-165.0
291.8105,2.6924384,3.3956165,1940-04-10 12:00:00,-35.0,-165.0
291.74606,4.007893,2.1925712,1940-04-11 12:00:00,-35.0,-165.0
291.6832,8.919656,2.6624353,1940-04-12 12:00:00,-35.0,-165.0
291.62207,9.306592,5.1964273,1940-04-13 12:00:00,-35.0,-165.0
291.56293,2.471147,3.252953,1940-04-14 12:00:00,-35.0,-165.0
291.5051,4.517769,2.8795848,1940-04-15 12:00:00,-35.0,-165.0
291.4514,9.421767,4.13269,1940-04-16 12:00:00,-35.0,-165.0
291.40625,6.3864517,3.3581724,1940-04-17 12:00:00,-35.0,-165.0
291.371,4.2796545,3.0831792,1940-04-18 12:00:00,-35.0,-165.0
291.3457,3.0140226,3.055398,1940-04-19 12:00:00,-35.0,-165.0
291.3282,2.4517355,2.3324165,1940-04-20 12:00:00,-35.0,-165.0
291.31845,-2.811376,2.88294,1940-04-21 12:00:00,-35.0,-165.0
291.31534,-4.8903503,3.097942,1940-04-22 12:00:00,-35.0,-165.0
291.31964,4.795354,2.2148497,1940-04-23 12:00:00,-35.0,-165.0
291.32935,7.3479695,2.2356522,1940-04-24 12:00:00,-35.0,-165.0
291.34396,6.434981,2.1290905,1940-04-25 12:00:00,-35.0,-165.0
291.36264,6.0583973,2.7001479,1940-04-26 12:00:00,-35.0,-165.0
291.38406,3.1311388,2.503935,1940-04-27 12:00:00,-35.0,-165.0
291.4084,-1.3684528,4.108264,1940-04-28 12:00:00,-35.0,-165.0
291.43506,-1.2325721,4.184226,1940-04-29 12:00:00,-35.0,-165.0
291.46347,8.801892,4.7866883,1940-04-30 12:00:00,-35.0,-165.0
291.4915,13.089899,4.4114413,1940-05-01 12:00:00,-35.0,-165.0
291.51874,9.46512,3.5719666,1940-05-02 12:00:00,-35.0,-165.0
291.54617,8.479014,3.3562937,1940-05-03 12:00:00,-35.0,-165.0
291.57205,8.327604,2.1696215,1940-05-04 12:00:00,-35.0,-165.0
291.5962,12.358731,3.7789164,1940-05-05 12:00:00,-35.0,-165.0
291.61642,5.676637,3.8739362,1940-05-06 12:00:00,-35.0,-165.0
291.63336,-1.0009279,3.360991,1940-05-07 12:00:00,-35.0,-165.0
291.64505,-4.5564723,2.689143,1940-05-08 12:00:00,-35.0,-165.0
291.65363,4.819942,2.2771225,1940-05-09 12:00:00,-35.0,-165.0
291.65457,1.0702819,2.5008483,1940-05-10 12:00:00,-35.0,-165.0
291.6499,-4.1009483,2.5514448,1940-05-11 12:00:00,-35.0,-165.0
291.63727,-6.0395126,2.9484339,1940-05-12 12:00:00,-35.0,-165.0
291.61642,0.6684633,2.5570817,1940-05-13 12:00:00,-35.0,-165.0
291.58725,-3.7677174,2.0850701,1940-05-14 12:00:00,-35.0,-165.0
291.5491,3.4475467,3.1726964,1940-05-15 12:00:00,-35.0,-165.0
291.50024,4.110127,3.1692069,1940-05-16 12:00:00,-35.0,-165.0
291.44263,1.3433373,3.0356693,1940-05-17 12:00:00,-35.0,-165.0
291.37625,-0.10864477,2.2788672,1940-05-18 12:00:00,-35.0,-165.0
291.3029,-4.500179,2.676393,1940-05-19 12:00:00,-35.0,-165.0
291.2229,-8.327484,2.2828934,1940-05-20 12:00:00,-35.0,-165.0
291.1359,-8.709891,2.4824617,1940-05-21 12:00:00,-35.0,-165.0
291.04324,-6.185099,2.3124194,1940-05-22 12:00:00,-35.0,-165.0
290.94556,-8.92536,2.763897,1940-05-23 12:00:00,-35.0,-165.0
290.84415,7.574437,2.272157,1940-05-24 12:00:00,-35.0,-165.0
290.73807,11.057512,3.5121098,1940-05-25 12:00:00,-35.0,-165.0
290.6295,7.2185593,2.6486118,1940-05-26 12:00:00,-35.0,-165.0
290.51776,11.421802,3.1057262,1940-05-27 12:00:00,-35.0,-165.0
290.40448,3.120786,3.667389,1940-05-28 12:00:00,-35.0,-165.0
290.29062,-2.4716744,3.6459155,1940-05-29 12:00:00,-35.0,-165.0
290.1752,5.1208205,2.6530406,1940-05-30 12:00:00,-35.0,-165.0
290.05978,9.865644,2.9335365,1940-05-31 12:00:00,-35.0,-165.0
289.94556,10.557342,3.3052943,1940-06-01 12:00:00,-35.0,-165.0
289.8313,7.3110876,2.976349,1940-06-02 12:00:00,-35.0,-165.0
289.72055,2.1631508,2.7681916,1940-06-03 12:00:00,-35.0,-165.0
289.61255,1.059929,2.267057,1940-06-04 12:00:00,-35.0,-165.0
289.50665,3.8642476,2.787115,1940-06-05 12:00:00,-35.0,-165.0
289.40408,8.075254,3.5576065,1940-06-06 12:00:00,-35.0,-165.0
289.3064,6.092691,4.183018,1940-06-07 12:00:00,-35.0,-165.0
289.21432,2.9389648,4.2544174,1940-06-08 12:00:00,-35.0,-165.0
289.12753,-3.854422,4.310248,1940-06-09 12:00:00,-35.0,-165.0
289.0481,-1.9766806,2.9869516,1940-06-10 12:00:00,-35.0,-165.0
288.97433,-1.3800997,3.0498955,1940-06-11 12:00:00,-35.0,-165.0
288.90817,4.2699485,2.9846702,1940-06-12 12:00:00,-35.0,-165.0
288.85077,11.716857,5.031753,1940-06-13 12:00:00,-35.0,-165.0
288.8025,14.667409,6.9349647,1940-06-14 12:00:00,-35.0,-165.0
288.7622,7.8921394,4.2231464,1940-06-15 12:00:00,-35.0,-165.0
288.7289,3.6448972,2.3666396,1940-06-16 12:00:00,-35.0,-165.0
288.70187,6.503568,2.282491,1940-06-17 12:00:00,-35.0,-165.0
288.6797,-0.19017318,2.8433485,1940-06-18 12:00:00,-35.0,-165.0
288.66217,0.7829913,2.1430483,1940-06-19 12:00:00,-35.0,-165.0
288.6495,1.8616251,2.1034567,1940-06-20 12:00:00,-35.0,-165.0
288.64017,-8.063488,3.0919027,1940-06-21 12:00:00,-35.0,-165.0
288.6353,2.5254993,2.538695,1940-06-22 12:00:00,-35.0,-165.0
288.63412,3.6707792,2.3524137,1940-06-23 12:00:00,-35.0,-165.0
288.6353,-2.0252094,1.7412279,1940-06-24 12:00:00,-35.0,-165.0
288.63763,3.706367,2.245315,1940-06-25 12:00:00,-35.0,-165.0
288.64407,3.3802533,2.2459862,1940-06-26 12:00:00,-35.0,-165.0
288.6501,1.1369281,2.8275118,1940-06-27 12:00:00,-35.0,-165.0
288.65942,9.896703,3.0595584,1940-06-28 12:00:00,-35.0,-165.0
288.6684,7.891492,5.134423,1940-06-29 12:00:00,-35.0,-165.0
288.67773,6.363158,3.6798704,1940-06-30 12:00:00,-35.0,-165.0
288.6857,4.6788845,3.5568013,1940-07-01 12:00:00,-35.0,-165.0
288.69507,8.567014,3.4715786,1940-07-02 12:00:00,-35.0,-165.0
288.70285,11.542153,3.815421,1940-07-03 12:00:00,-35.0,-165.0
288.70868,8.575425,5.2344084,1940-07-04 12:00:00,-35.0,-165.0
288.71353,-0.68193185,3.696915,1940-07-05 12:00:00,-35.0,-165.0
288.71548,-3.0449615,2.5690262,1940-07-06 12:00:00,-35.0,-165.0
288.71548,-0.53634536,2.3781817,1940-07-07 12:00:00,-35.0,-165.0
288.71335,7.4527917,2.3843553,1940-07-08 12:00:00,-35.0,-165.0
288.70557,8.020903,3.081703,1940-07-09 12:00:00,-35.0,-165.0
288.69485,3.181609,3.3027444,1940-07-10 12:00:00,-35.0,-165.0
288.68027,16.109684,4.7762203,1940-07-11 12:00:00,-35.0,-165.0
288.6606,5.0748796,7.644257,1940-07-12 12:00:00,-35.0,-165.0
288.63626,4.3314185,3.23819,1940-07-13 12:00:00,-35.0,-165.0
288.60593,0.7700503,2.3120167,1940-07-14 12:00:00,-35.0,-165.0
288.5709,0.87034315,2.0028002,1940-07-15 12:00:00,-35.0,-165.0
288.53177,14.326413,3.7076516,1940-07-16 12:00:00,-35.0,-165.0
288.4907,13.093134,3.7852242,1940-07-17 12:00:00,-35.0,-165.0
288.44708,6.313335,3.684165,1940-07-18 12:00:00,-35.0,-165.0
288.4031,4.602533,3.4637947,1940-07-19 12:00:00,-35.0,-165.0
288.357,4.1068916,3.377767,1940-07-20 12:00:00,-35.0,-165.0
288.30756,13.911006,6.462819,1940-07-21 12:00:00,-35.0,-165.0
288.25812,6.770153,7.305112,1940-07-22 12:00:00,-35.0,-165.0
288.20633,3.22302,4.429962,1940-07-23 12:00:00,-35.0,-165.0
288.15533,5.2780538,3.121026,1940-07-24 12:00:00,-35.0,-165.0
288.10202,9.03936,2.3367112,1940-07-25 12:00:00,-35.0,-165.0
288.04752,1.7639204,2.220084,1940-07-26 12:00:00,-35.0,-165.0
287.99323,6.7125654,2.1053357,1940-07-27 12:00:00,-35.0,-165.0
287.93854,5.432052,3.287713,1940-07-28 12:00:00,-35.0,-165.0
287.88403,7.96655,3.6624231,1940-07-29 12:00:00,-35.0,-165.0
287.8282,2.1599154,3.6566525,1940-07-30 12:00:00,-35.0,-165.0
287.7735,3.181609,3.7485852,1940-07-31 12:00:00,-35.0,-165.0
287.7186,1.7225091,3.2686553,1940-08-01 12:00:00,-35.0,-165.0
287.6645,-1.308277,2.5268848,1940-08-02 12:00:00,-35.0,-165.0
287.6102,-7.213263,2.7292712,1940-08-03 12:00:00,-35.0,-165.0
287.5588,-5.550989,3.187862,1940-08-04 12:00:00,-35.0,-165.0
287.50626,-5.6823406,2.5872786,1940-08-05 12:00:00,-35.0,-165.0
287.45508,-7.187381,2.4166994,1940-08-06 12:00:00,-35.0,-165.0
287.4068,-7.472083,2.2718885,1940-08-07 12:00:00,-35.0,-165.0
287.35873,-8.673656,2.509706,1940-08-08 12:00:00,-35.0,-165.0
287.31317,-5.5322247,2.1782107,1940-08-09 12:00:00,-35.0,-165.0
287.2692,-1.0863386,2.2139103,1940-08-10 12:00:00,-35.0,-165.0
287.22678,9.552472,3.2750974,1940-08-11 12:00:00,-35.0,-165.0
287.18726,-4.1378303,2.9642704,1940-08-12 12:00:00,-35.0,-165.0
287.1491,-7.2592034,3.7167778,1940-08-13 12:00:00,-35.0,-165.0
287.11505,4.1580086,2.6773324,1940-08-14 12:00:00,-35.0,-165.0
287.08176,1.6422749,2.841738,1940-08-15 12:00:00,-35.0,-165.0
287.05414,-0.6088151,2.9857438,1940-08-16 12:00:00,-35.0,-165.0
287.03098,8.02802,2.2179365,1940-08-17 12:00:00,-35.0,-165.0
287.02026,10.103759,2.6067388,1940-08-18 12:00:00,-35.0,-165.0
287.0187,-1.6104498,2.8703244,1940-08-19 12:00:00,-35.0,-165.0
287.0267,-9.631939,2.6451225,1940-08-20 12:00:00,-35.0,-165.0
287.04324,2.0473287,4.1373873,1940-08-21 12:00:00,-35.0,-165.0
287.06757,5.353759,3.1659858,1940-08-22 12:00:00,-35.0,-165.0
287.10123,6.806388,2.3479848,1940-08-23 12:00:00,-35.0,-165.0
287.14035,3.2456667,2.2995353,1940-08-24 12:00:00,-35.0,-165.0
287.18628,5.0295863,2.5334609,1940-08-25 12:00:00,-35.0,-165.0
287.24,5.219172,2.1465375,1940-08-26 12:00:00,-35.0,-165.0
287.29663,4.876882,1.7362621,1940-08-27 12:00:00,-35.0,-165.0
287.35913,1.6383926,1.4953578,1940-08-28 12:00:00,-35.0,-165.0
287.4245,1.6383926,1.6735866,1940-08-29 12:00:00,-35.0,-165.0
287.49496,1.4054542,2.1111066,1940-08-30 12:00:00,-35.0,-165.0
287.56717,3.883012,2.9920516,1940-08-31 12:00:00,-35.0,-165.0
287.64212,10.194993,3.6805415,1940-09-01 12:00:00,-35.0,-165.0
287.71918,7.4210863,3.7522087,1940-09-02 12:00:00,-35.0,-165.0
287.79645,9.102772,3.2006116,1940-09-03 12:00:00,-35.0,-165.0
287.8745,4.785648,4.461501,1940-09-04 12:00:00,-35.0,-165.0
287.95273,7.783435,4.179529,1940-09-05 12:00:00,-35.0,-165.0
288.0308,11.505271,4.3113217,1940-09-06 12:00:00,-35.0,-165.0
288.10687,6.045456,6.195878,1940-09-07 12:00:00,-35.0,-165.0
288.1822,-2.1028554,3.7108727,1940-09-08 12:00:00,-35.0,-165.0
288.25537,-2.1940897,2.6770642,1940-09-09 12:00:00,-35.0,-165.0
288.3237,-3.7593057,2.7642996,1940-09-10 12:00:00,-35.0,-165.0
288.39008,12.882195,5.10946,1940-09-11 12:00:00,-35.0,-165.0
288.4506,11.954971,3.6253817,1940-09-12 12:00:00,-35.0,-165.0
288.50723,6.4317455,4.985049,1940-09-13 12:00:00,-35.0,-165.0
288.55902,-1.3516295,3.0941842,1940-09-14 12:00:00,-35.0,-165.0
288.60495,-3.4765444,3.2019536,1940-09-15 12:00:00,-35.0,-165.0
288.64288,-2.7880824,2.4007287,1940-09-16 12:00:00,-35.0,-165.0
288.67538,-1.4868631,1.9348907,1940-09-17 12:00:00,-35.0,-165.0
288.69778,3.782072,1.6582868,1940-09-18 12:00:00,-35.0,-165.0
288.70264,2.0667403,1.6507711,1940-09-19 12:00:00,-35.0,-165.0
288.68707,-2.4250867,2.5047402,1940-09-20 12:00:00,-35.0,-165.0
288.65475,0.002000928,2.2926908,1940-09-21 12:00:00,-35.0,-165.0
288.60495,0.025941819,2.3325508,1940-09-22 12:00:00,-35.0,-165.0
288.54013,-3.6208367,1.9497879,1940-09-23 12:00:00,-35.0,-165.0
288.46304,-10.623868,2.6463304,1940-09-24 12:00:00,-35.0,-165.0
288.37332,-8.81989,2.326243,1940-09-25 12:00:00,-35.0,-165.0
288.27386,-9.970346,2.7343712,1940-09-26 12:00:00,-35.0,-165.0
288.16586,-8.742891,2.3022196,1940-09-27 12:00:00,-35.0,-165.0
288.05063,1.9819765,1.6543949,1940-09-28 12:00:00,-35.0,-165.0
287.92978,0.6425813,1.5427334,1940-09-29 12:00:00,-35.0,-165.0
287.80502,1.3375139,1.293508,1940-09-30 12:00:00,-35.0,-165.0
287.67654,0.84446114,1.2637138,1940-10-01 12:00:00,-35.0,-165.0
287.5483,-7.5342,1.596551,1940-10-02 12:00:00,-35.0,-165.0
287.42044,-8.5565405,2.2094815,1940-10-03 12:00:00,-35.0,-165.0
287.2947,-7.0845,2.2383363,1940-10-04 12:00:00,-35.0,-165.0
287.17227,-7.0592647,3.2133615,1940-10-05 12:00:00,-35.0,-165.0
287.0551,3.2424316,3.822534,1940-10-06 12:00:00,-35.0,-165.0
286.94553,8.229899,2.0975516,1940-10-07 12:00:00,-35.0,-165.0
286.84256,1.8240961,3.3200574,1940-10-08 12:00:00,-35.0,-165.0
286.7515,-5.8078685,5.011756,1940-10-09 12:00:00,-35.0,-165.0
286.67032,-3.6311896,3.1929617,1940-10-10 12:00:00,-35.0,-165.0
286.60278,-2.5771437,2.5514448,1940-10-11 12:00:00,-35.0,-165.0
286.54868,-4.6367064,2.0882912,1940-10-12 12:00:00,-35.0,-165.0
286.5123,0.9518715,1.9216042,1940-10-13 12:00:00,-35.0,-165.0
286.49167,7.0658555,2.9815834,1940-10-14 12:00:00,-35.0,-165.0
286.49048,4.097833,2.7307475,1940-10-15 12:00:00,-35.0,-165.0
286.51074,11.930384,3.6361184,1940-10-16 12:00:00,-35.0,-165.0
286.55276,10.693222,3.0371456,1940-10-17 12:00:00,-35.0,-165.0
286.61523,9.783469,4.1078615,1940-10-18 12:00:00,-35.0,-165.0
286.68356,-0.7569897,2.6845798,1940-10-19 12:00:00,-35.0,-165.0
286.75186,-4.209006,1.7989376,1940-10-20 12:00:00,-35.0,-165.0
286.82428,1.6286868,2.1604953,1940-10-21 12:00:00,-35.0,-165.0
286.89746,-2.1759722,2.3138957,1940-10-22 12:00:00,-35.0,-165.0
286.9726,2.2602084,2.456291,1940-10-23 12:00:00,-35.0,-165.0
287.0489,3.5070753,2.0304472,1940-10-24 12:00:00,-35.0,-165.0
287.12692,4.415535,1.9428091,1940-10-25 12:00:00,-35.0,-165.0
287.20517,3.5297222,1.5667567,1940-10-26 12:00:00,-35.0,-165.0
287.28418,2.2356205,1.3112235,1940-10-27 12:00:00,-35.0,-165.0
287.36322,1.0418116,1.3551097,1940-10-28 12:00:00,-35.0,-165.0
287.4434,2.1864445,1.4034247,1940-10-29 12:00:00,-35.0,-165.0
287.52338,-1.7974476,1.4061091,1940-10-30 12:00:00,-35.0,-165.0
287.6026,2.5261462,1.9579747,1940-10-31 12:00:00,-35.0,-165.0
287.6826,3.1227272,2.6562617,1940-11-01 12:00:00,-35.0,-165.0
287.7618,7.723259,2.5862048,1940-11-02 12:00:00,-35.0,-165.0
287.84082,3.1253154,2.001324,1940-11-03 12:00:00,-35.0,-165.0
287.91888,-2.5454383,2.0692334,1940-11-04 12:00:00,-35.0,-165.0
287.99518,-1.8789759,2.2573938,1940-11-05 12:00:00,-35.0,-165.0
288.07028,-5.1213474,1.9720664,1940-11-06 12:00:00,-35.0,-165.0
288.14346,-2.2167366,1.629432,1940-11-07 12:00:00,-35.0,-165.0
288.21588,2.3294427,1.7761221,1940-11-08 12:00:00,-35.0,-165.0
288.28516,6.552097,2.7648365,1940-11-09 12:00:00,-35.0,-165.0
288.3535,8.779893,2.65908,1940-11-10 12:00:00,-35.0,-165.0
288.41888,2.6963208,3.0872054,1940-11-11 12:00:00,-35.0,-165.0
288.48154,7.709024,2.643512,1940-11-12 12:00:00,-35.0,-165.0
288.5411,3.6753087,1.7170703,1940-11-13 12:00:00,-35.0,-165.0
288.59872,4.3676534,2.0003846,1940-11-14 12:00:00,-35.0,-165.0
288.65244,2.2589142,2.0332656,1940-11-15 12:00:00,-35.0,-165.0
288.70206,0.7092275,1.9966266,1940-11-16 12:00:00,-35.0,-165.0
288.75034,5.076174,2.0011897,1940-11-17 12:00:00,-35.0,-165.0
288.79764,3.400312,2.1823714,1940-11-18 12:00:00,-35.0,-165.0
288.84647,-2.722083,1.9669666,1940-11-19 12:00:00,-35.0,-165.0
288.89532,3.4604876,1.6989522,1940-11-20 12:00:00,-35.0,-165.0
288.94516,6.222101,1.8131635,1940-11-21 12:00:00,-35.0,-165.0
288.99594,4.481534,1.7166677,1940-11-22 12:00:00,-35.0,-165.0
289.04654,2.165092,2.6440487,1940-11-23 12:00:00,-35.0,-165.0
289.0989,6.705448,2.028971,1940-11-24 12:00:00,-35.0,-165.0
289.15164,3.0897276,1.931804,1940-11-25 12:00:00,-35.0,-165.0
289.2044,-4.9058795,1.6993546,1940-11-26 12:00:00,-35.0,-165.0
289.2583,-6.639976,2.0339367,1940-11-27 12:00:00,-35.0,-165.0
289.31183,-3.5729551,2.392542,1940-11-28 12:00:00,-35.0,-165.0
289.36652,-3.7178943,2.6696825,1940-11-29 12:00:00,-35.0,-165.0
289.4212,-3.2371356,2.2254522,1940-11-30 12:00:00,-35.0,-165.0
289.4761,0.9369894,2.0151474,1940-12-01 12:00:00,-35.0,-165.0
289.53098,0.12688173,1.5664883,1940-12-02 12:00:00,-35.0,-165.0
289.58664,-0.61852086,1.884831,1940-12-03 12:00:00,-35.0,-165.0
289.64252,-4.6121182,1.7086151,1940-12-04 12:00:00,-35.0,-165.0
289.69952,-8.603775,1.9340854,1940-12-05 12:00:00,-35.0,-165.0
289.75558,-6.8645024,2.133251,1940-12-06 12:00:00,-35.0,-165.0
289.81125,-4.3073573,1.7855165,1940-12-07 12:00:00,-35.0,-165.0
289.8679,3.1932557,1.5385728,1940-12-08 12:00:00,-35.0,-165.0
289.9253,5.1059384,2.236323,1940-12-09 12:00:00,-35.0,-165.0
289.98135,5.182937,2.1450613,1940-12-10 12:00:00,-35.0,-165.0
290.0378,5.2851715,2.0397077,1940-12-11 12:00:00,-35.0,-165.0
290.09406,1.8046846,1.4732132,1940-12-12 12:00:00,-35.0,-165.0
290.14972,-2.8637874,1.4443583,1940-12-13 12:00:00,-35.0,-165.0
290.2046,-2.0769734,1.4408691,1940-12-14 12:00:00,-35.0,-165.0
290.26007,-2.1617372,1.634532,1940-12-15 12:00:00,-35.0,-165.0
290.31573,2.2970903,1.587559,1940-12-16 12:00:00,-35.0,-165.0
